y,val
0.0000,1513.4568
100.0000,1512.4867
200.0000,1509.9805
300.0000,1506.6565
400.0000,1503.2984
500.0000,1500.3608
600.0000,1497.9760
700.0000,1496.1158
800.0000,1494.7487
900.0000,1493.8398
1000.0000,1493.3504
1100.0000,1493.2380
1200.0000,1493.4559
1300.0000,1493.9516
1400.0000,1494.6858
1500.0000,1495.6161
1600.0000,1496.6957
1700.0000,1497.8723
1800.0000,1499.0865
1900.0000,1500.3140
2000.0000,1501.5271
2100.0000,1502.6933
2200.0000,1503.7743
2300.0000,1504.7735
2400.0000,1505.6930
2500.0000,1506.5315
2600.0000,1507.2840
2700.0000,1507.9407
2800.0000,1508.5177
2900.0000,1509.0299
3000.0000,1509.4895
3100.0000,1509.9058
3200.0000,1510.2841
3300.0000,1510.6332
3400.0000,1510.9586
3500.0000,1511.2629
3600.0000,1511.5454
3700.0000,1511.8018
3800.0000,1512.0315
3900.0000,1512.2294
4000.0000,1512.3871
4100.0000,1512.4940
4200.0000,1512.5602
4300.0000,1512.5899
4400.0000,1512.5863
4500.0000,1512.5617
4600.0000,1512.5328
4700.0000,1512.5082
4800.0000,1512.4927
4900.0000,1512.4865
5000.0000,1512.4865
