y,val
0.0000,1503.3095
100.0000,1503.2055
200.0000,1502.9122
300.0000,1502.4396
400.0000,1501.8052
500.0000,1501.0361
600.0000,1500.1681
700.0000,1499.2389
800.0000,1498.2810
900.0000,1497.3220
1000.0000,1496.3857
1100.0000,1495.4917
1200.0000,1494.6555
1300.0000,1493.8882
1400.0000,1493.2003
1500.0000,1492.5977
1600.0000,1492.0812
1700.0000,1491.6452
1800.0000,1491.2787
1900.0000,1491.0449
2000.0000,1490.9932
2100.0000,1491.1683
2200.0000,1491.6119
2300.0000,1492.3648
2400.0000,1493.4527
2500.0000,1494.8968
2600.0000,1496.7156
2700.0000,1498.9251
2800.0000,1501.3809
2900.0000,1504.0032
3000.0000,1506.7027
3100.0000,1509.3801
3200.0000,1511.9232
3300.0000,1514.2884
3400.0000,1516.4252
3500.0000,1518.2769
3600.0000,1519.7797
3700.0000,1520.8613
3800.0000,1521.5732
3900.0000,1521.9553
4000.0000,1522.0470
4100.0000,1521.8934
4200.0000,1521.5813
4300.0000,1521.1840
4400.0000,1520.7737
4500.0000,1520.4315
4600.0000,1520.1563
4700.0000,1519.9557
4800.0000,1519.8346
4900.0000,1519.7902
5000.0000,1519.7902
