y,val
24.1935,1515.8824
72.5806,1515.5499
120.9677,1514.6619
169.3548,1513.2774
217.7419,1511.4598
266.1290,1509.2775
314.5161,1506.8025
362.9032,1504.1108
411.2903,1501.2813
459.6774,1498.3958
508.0645,1495.5386
556.4516,1492.7950
604.8387,1490.2435
653.2258,1487.9473
701.6129,1485.9538
750.0000,1484.2950
798.3871,1482.9874
846.7742,1482.0324
895.1613,1481.4166
943.5484,1481.1116
991.9355,1481.0749
1040.3226,1481.2500
1088.7097,1481.5763
1137.0968,1481.9984
1185.4839,1482.4665
1233.8710,1482.9375
1282.2581,1483.3744
1330.6452,1483.7469
1379.0323,1484.0316
1427.4194,1484.2113
1475.8065,1484.2760
