x,y
0.97641138,10.4474
0.16463089,10.8231
0.09564821,10.5707
0.07179690,10.2153
0.05374343,9.8576
0.04202073,9.5486
0.03695298,9.3021
0.03508251,9.1131
0.03405671,8.9697
0.03327692,8.8605
