ssfe-ttt,ssfe-svd,rank
22.639705881537555,13.217325218935734,17.0
88.29310367742416,6.049434340908774,51.0
100.16061708387194,8.959675421299366,97.0
5.251668534790591,6.942723448220201,98.0
176.16938213970377,4.239759817722612,106.0
0.9142911956476079,1.0564779893799197,186.0
2.1011008722479554,1.4617721167316784,19.0
1.881239359952118,1.5955593353770405,35.0
1.1979298424171572,1.2640993051940952,41.0
1.094542594093368,1.2349231596960615,170.0
